url,twitterUrl,text,source,createdAt,possiblySensitive,retweetCount,replyCount,likeCount,quoteCount,bookmarkCount,authorType,authorIsVerified,authorIsBlueVerified,authorFollowers,authorFollowing
https://x.com/gabefollower/status/1693971567531708826,https://twitter.com/gabefollower/status/1693971567531708826,"Introducing Half-Life 2 RTX

Complete Remake / Remaster developed by Orbifold Studios. A new community team, formed by NVIDIA and includes 4 top modding teams: Half-Life 2 VR, Project 17, Half-Life 2: Remade Assets and Raising the Bar: Redux.

Using RTX Remix, the modders are rebuilding materials and assets with Physically Based Rendering (PBR) properties, adding extra geometric detail via Valve’s Hammer editor, and are leveraging NVIDIA technologies including full ray tracing, DLSS 3, Reflex, and RTX IO to deliver a fantastic experience for GeForce RTX gamers.

No launch date has been announced.",Twitter Web App,Tue Aug 22 13:01:08 +0000 2023,False,327,84,3143,91,120,user,False,True,201695,417
https://x.com/tomwarren/status/1693971470739747301,https://twitter.com/tomwarren/status/1693971470739747301,Nvidia’s new DLSS 3.5 works on all RTX GPUs to improve the quality of ray tracing. It uses a new Ray Reconstruction technique that works on the RTX 20- and RTX 30-series. Details here: https://t.co/yAOnKMloRv,Twitter Web App,Tue Aug 22 13:00:45 +0000 2023,False,163,53,1280,28,36,user,False,True,279540,1890
https://x.com/tomwarren/status/1693971362778406975,https://twitter.com/tomwarren/status/1693971362778406975,Microsoft's PC Game Pass is arriving on Nvidia's GeForce Now service this week. If you're a subscriber or you purchased Microsoft Store games you'll be able to access them on GeForce Now. Details here: https://t.co/Csudz76ldd,Twitter Web App,Tue Aug 22 13:00:20 +0000 2023,False,382,92,2911,68,70,user,False,True,279540,1890
https://x.com/LambdaGen/status/1693971355325087948,https://twitter.com/LambdaGen/status/1693971355325087948,"Just announced at Gamescom - Half-Life 2 is getting an RTX Remaster

Developed by community modding teams @Proj17Official, Half-Life 2: Remade Assets, HL2VR Team &amp; @rtb_redux using @nvidia's new RTX Remix technology https://t.co/mPn62umNU5",Twitter Web App,Tue Aug 22 13:00:18 +0000 2023,False,768,87,3806,304,199,user,False,False,28725,392
https://x.com/gurgavin/status/1693965763697164362,https://twitter.com/gurgavin/status/1693965763697164362,"NVIDIA SHARES JUST HIT A NEW ALL TIME HIGH IN THE PRE MARKET TODAY

$NVDA https://t.co/qkZodnc8uX",Twitter for iPhone,Tue Aug 22 12:38:05 +0000 2023,False,73,59,723,6,6,user,False,True,426989,596
https://x.com/NVIDIAGeForceUK/status/1693940123514085857,https://twitter.com/NVIDIAGeForceUK/status/1693940123514085857,"🔥 SUMMER OF RTX 🔥

Want your chance to WIN this ASUS display 👀

🟢Share a photo of your current setup
🟢Comment #BeyondFast https://t.co/PXKjKYqKXb",Sprinklr Publishing,Tue Aug 22 10:56:11 +0000 2023,False,102,372,457,2,2,user,False,True,244007,763
https://x.com/NvidiaANZ/status/1693910933771292786,https://twitter.com/NvidiaANZ/status/1693910933771292786,"🔥 SUMMER OF RTX 🔥

Want your chance to WIN this ASUS display 👀

🟢Share a photo of your current setup
🟢Comment #BeyondFast https://t.co/UfBLgwGJo2",Sprinklr Publishing,Tue Aug 22 09:00:12 +0000 2023,False,83,259,282,1,5,user,False,False,42355,697
https://x.com/VideoCardz/status/1693891218604728442,https://twitter.com/VideoCardz/status/1693891218604728442,"NVIDIA announces DLSS 3.5 with Ray Reconstruction, launches this fall 
https://t.co/X3u5sUgrIM",IFTTT,Tue Aug 22 07:41:52 +0000 2023,False,96,47,500,35,17,user,False,True,69185,624
https://x.com/tradingview/status/1693805437106442357,https://twitter.com/tradingview/status/1693805437106442357,NVIDIA is a trillion dollar company moving like an alt coin. https://t.co/AZuTG0u3jG,TweetDeck Web App,Tue Aug 22 02:01:00 +0000 2023,False,345,201,3109,51,33,user,False,False,825051,3892
https://x.com/jimcramer/status/1693775328890479096,https://twitter.com/jimcramer/status/1693775328890479096,Gigantic amount of short covering in Nvidia and Palo Alto Networks. Really incredible. Just so much shorting....,TweetDeck Web App,Tue Aug 22 00:01:21 +0000 2023,,31,122,402,12,7,user,False,True,2241339,691
https://x.com/Grrted/status/1693770262188101826,https://twitter.com/Grrted/status/1693770262188101826,Whos gonna hit pred using Nvidia game filters https://t.co/xiV6nnryxp,Twitter Web App,Mon Aug 21 23:41:13 +0000 2023,False,389,117,5540,53,172,user,False,True,47129,1116
https://x.com/Barchart/status/1693731160537341998,https://twitter.com/Barchart/status/1693731160537341998,"What an absolute monster!  Nvidia $NVDA recaptures its 20D and 50D moving averages in one trading day, and is now approaching all-time highs. https://t.co/sSeSlFKpso",Twitter Web App,Mon Aug 21 21:05:51 +0000 2023,False,76,36,439,6,9,user,False,True,286493,571
https://x.com/Fxhedgers/status/1693721574300582252,https://twitter.com/Fxhedgers/status/1693721574300582252,NVIDIA CLOSES UP 8.5% IN BIGGEST GAIN SINCE MAY buy the rumor,TweetDeck Web App,Mon Aug 21 20:27:45 +0000 2023,,28,11,262,3,6,user,False,True,437812,106
https://x.com/Investingcom/status/1693718679920292258,https://twitter.com/Investingcom/status/1693718679920292258,"⚠️BREAKING:

*NASDAQ RALLIES AS NVIDIA, TESLA SPARK TECH RALLY; INVESTORS LOOK TOWARD JACKSON HOLE 

https://t.co/2OF0U0Qg2r

$DIA $SPY $QQQ 🇺🇸🇺🇸 https://t.co/lLUIZNzcr1",Twitter for Android,Mon Aug 21 20:16:15 +0000 2023,False,39,12,187,1,1,user,False,True,1224243,293
https://x.com/StockMKTNewz/status/1693715574986056100,https://twitter.com/StockMKTNewz/status/1693715574986056100,"TESLA $TSLA JUST CLOSED UP 7.3% IN BIGGEST ONE-DAY GAIN SINCE MARCH 21ST

NVIDIA $NVDA JUST CLOSED UP 8.5% IN BIGGEST ONE-DAY GAIN SINCE MAY",Twitter for iPhone,Mon Aug 21 20:03:55 +0000 2023,,136,70,1458,31,15,user,False,True,555958,389
https://x.com/zerohedge/status/1693715243812196523,https://twitter.com/zerohedge/status/1693715243812196523,"*NVIDIA CLOSES UP 8.5% IN BIGGEST GAIN SINCE MAY

*TESLA CLOSES UP 7.3%, BIGGEST ONE-DAY GAIN SINCE MARCH 21",TweetDeck,Mon Aug 21 20:02:36 +0000 2023,,54,22,284,7,7,user,False,True,2063883,926
https://x.com/ecommerceshares/status/1693708546653725064,https://twitter.com/ecommerceshares/status/1693708546653725064,"$NVDA up a sweet 16% or $160bn since last week’s “generational buy-the-dip opportunity”. 😝

I’m not sure people realise how much global wealth is now fully dependent on NVidia printing strong numbers &amp; guide on Wednesday. If it keeps going, so will others. If not… https://t.co/hYIGDaN3z4",Twitter for iPad,Mon Aug 21 19:35:59 +0000 2023,False,44,51,533,10,26,user,False,True,110168,452
https://x.com/zerohedge/status/1693687990202007561,https://twitter.com/zerohedge/status/1693687990202007561,"AI algos are bullish on AI algos

Nvidia Price Target Raised to $550.00/Share From $450.00 by BMO Capital
Nvidia PT Raised to $620 from $550 at KeyBanc
HSBC Raises Nvidia Price Target to $780",TweetDeck,Mon Aug 21 18:14:18 +0000 2023,,48,38,270,12,2,user,False,True,2063883,926
https://x.com/gregosuri/status/1693683109034647983,https://twitter.com/gregosuri/status/1693683109034647983,"Validators, Akashians, and Friends. Lend me your ears.

Node v0.24.0 — the final codebase for the long-awaited Akash Mainnet 6 — is released. 

Key capabilities this version supports include:

✅ Open Market for High-Density GPUs, including NVIDIA H100 and A100s.
✅ Stable Payments with $USDC.
✅ Take Fees for $AKT Stakers.

👉 Code: https://t.co/kcSRW7JL0N
👉 Binaries: https://t.co/RZOW30l2Ul

Lets the upgrades begin!",Twitter Web App,Mon Aug 21 17:54:54 +0000 2023,,109,30,413,21,12,user,False,True,48837,1267
https://x.com/Investingcom/status/1693666083452879181,https://twitter.com/Investingcom/status/1693666083452879181,"⚠️BREAKING:

*NVIDIA SOARS OVER 5% AMID OPTIMISM AHEAD OF EARNINGS

$NVDA https://t.co/MOi3Wd8XM0",Twitter for Android,Mon Aug 21 16:47:15 +0000 2023,False,79,26,449,11,3,user,False,True,1224243,293
https://x.com/NVIDIAGeForce/status/1693630481936290098,https://twitter.com/NVIDIAGeForce/status/1693630481936290098,"🔥  Summer of RTX  Finale🔥

Join us tomorrow as we tune into #Gamescom2023!   

Drop a comment and tell us what you're most excited to see 👀  

#RTXON",Twitter Web App,Mon Aug 21 14:25:47 +0000 2023,False,79,220,591,3,5,user,False,True,3027022,966
https://x.com/StockMKTNewz/status/1693621237153513581,https://twitter.com/StockMKTNewz/status/1693621237153513581,Nvidia $NVDA is starting out the day up 4% https://t.co/6SwID0Etr3,Twitter for iPhone,Mon Aug 21 13:49:03 +0000 2023,False,58,32,716,7,7,user,False,True,555958,389
https://x.com/lozanoff87/status/1693584960546828597,https://twitter.com/lozanoff87/status/1693584960546828597,"On 23-th of August,  NVIDIA will announce something very important which will explode the AI sector... It's not a financial advice but $AKT I's my favorite in #AI competition...

#ArtificialIntelligence @akashnet_ #binance    #KuCoin #MEXCGLOBAL #Coinbase https://t.co/9RaanuIsfc",Twitter for Android,Mon Aug 21 11:24:54 +0000 2023,False,15,10,77,1,0,user,False,True,889,269
https://x.com/gurgavin/status/1693605936961654901,https://twitter.com/gurgavin/status/1693605936961654901,"HSBC JUST RAISED IT’S NVIDIA PRICE TARGET TO  $780

AT THE START OF THE YEAR NVIDIA ONLY HAD 1 SELL RATING ON WALL STREET IT WAS FROM FROM HSBC WITH A $136 PRICE TARGET

HSBC WENT FROM HAVING THE LOWEST PRICE TARGET TO HAVING THE HIGHEST PRICE TARGET AMONG ALL ANALYSTS

$NVDA https://t.co/mReM59VRZn",Twitter for iPhone,Mon Aug 21 12:48:15 +0000 2023,False,153,168,1394,65,49,user,False,True,426985,596
https://x.com/DeItaone/status/1693618153765396597,https://twitter.com/DeItaone/status/1693618153765396597,"NVIDIA SHARES RISE 3.7% AFTER HSBC HIKES PT TO $780, SECOND HIGHEST ON WALL STREET
$NVDA",TweetDeck Web App,Mon Aug 21 13:36:48 +0000 2023,,44,29,325,14,5,user,False,True,821604,40
https://x.com/NvidiaANZ/status/1693578742331793479,https://twitter.com/NvidiaANZ/status/1693578742331793479,"🔥SUMMER OF RTX 🔥

Here's another chance for YOU to WIN 1 of 460 GeForce RTX 4060 Family GPUs...

All you have to do is:

🟢Tell us what game you played the most this Summer
🟢Comment #BeyondFast https://t.co/0yGoLMAyY4",Sprinklr Publishing,Mon Aug 21 11:00:12 +0000 2023,False,389,2569,1517,10,10,user,False,False,42355,697
https://x.com/StockMKTNewz/status/1693550960725950749,https://twitter.com/StockMKTNewz/status/1693550960725950749,HSBC today raised its price target on Nvidia $NVDA to $780 from $600 while maintaining its Buy rating,Twitter for iPhone,Mon Aug 21 09:09:48 +0000 2023,,99,67,841,24,19,user,False,True,555958,389
https://x.com/DeItaone/status/1693550024624407021,https://twitter.com/DeItaone/status/1693550024624407021,"NVIDIA SHARES CLIMB ABOUT 2% IN PREMARKET TRADING, HSBC RAISED NVIDIA'S PRICE TARGET TO $780 FROM $600
$NVDA",TweetDeck Web App,Mon Aug 21 09:06:05 +0000 2023,,45,36,397,21,6,user,False,True,821604,40
https://x.com/TechPowerUp/status/1693527152476447147,https://twitter.com/TechPowerUp/status/1693527152476447147,"NVIDIA BIOS Signature Lock Broken, vBIOS Modding and Crossflash Enabled by Groundbreaking New Tools https://t.co/mBeze9QroB https://t.co/sBLv84ikps",TechPowerUp News,Mon Aug 21 07:35:12 +0000 2023,False,77,22,496,8,42,user,False,False,31762,0
https://x.com/TrendSpider/status/1693382403090202975,https://twitter.com/TrendSpider/status/1693382403090202975,"$NVDA Nvidia has gapped up on back to back earnings beats leaving behind a gap graveyard. 

They report earnings on Wednesday after close. EPS forecast is $1.69 (+428% YoY) https://t.co/99SNuXmmFM",Twitter Web App,Sun Aug 20 22:00:01 +0000 2023,False,45,34,296,3,13,user,False,False,450743,1628
https://x.com/Fxhedgers/status/1693428227497402770,https://twitter.com/Fxhedgers/status/1693428227497402770,NVIDIA STOCK WILL GO __ AFTER EARNINGS ON WEDS,TweetDeck Web App,Mon Aug 21 01:02:06 +0000 2023,,18,26,77,2,6,user,False,True,437810,106
https://x.com/GarethSoloway/status/1693383950134059149,https://twitter.com/GarethSoloway/status/1693383950134059149,"Top 5 Things Every Trader Should Be Watching This Week...

1. #NVIDIA $NVDA Earnings Wed (After Market Close)
This stock has become the golden child of the stock market and the risk on environment. Valuation is insane but justified by bulls based on the incredible growth #AI is bringing. Consensus estimates are for $2.07 in earnings on revenue of $11.09B. Whisper numbers put earnings at $2.13.

To justify current price, they will have to blow away the whisper number, likely coming in north of $2.25/share with revenue of $11.50B+. It is possible they do it. I give it 50/50.

With a $1T valuation, this report will be huge for the overall market, especially after $AAPL $MSFT fell sharply on earnings.

2. Jerome Powell's Speech from Jackson Hole on Friday...

Federal Reserve chairman Jerome Powell will be holding the annual huddle in #JacksonHole, WY. With the minutes from last week being extremely hawkish, China's economy in freefall, yields at multi-decade highs, this is his chance to guide the markets into the September Fed meeting. Investors will likely have a great idea of whether the Fed will hike or not by Friday mid-morning. His speech is slated for 10:05am ET.

3.  10 Year Yields....

The 10 year yield knocked on 4.33% this past Thursday. This is a double top from October '22 when it hit the same level. Please note that the #StockMarket was 20% lower. This puts investors in a precarious position if yields breakout. Markets have been pricing in a more dovish Fed for the last year and keep getting disappointed. Now 5 year inflation expectations are north of 2.5%. At some point the markets have to recognize inflation may be stickier than first thought, in which case the Federal Reserve may need to keep rates higher for longer.

Remember, the higher the yield goes, the more money gets coaxed out of stocks for the safety of bonds with a guarantee on the return. 

The 2 and 10 yr yields are inching a little closer. While still inverted, note that historically it's when yields un-invert that a recession hits. With the jobs market still super strong, a recession at earliest would be Dec 2023 or first quarter 2024. Watch the yields for an un-inversion as a great signal.

4. Japan...
Most investors don't realize Japan is important to US markets...it is. Japan has had near zero interest rates for the last 40+ years. This made them the biggest buyers of US treasuries. Yes, they hold the most US debt of any country. With inflation finally hitting Japan, they are loosening their yield curve control which may make US debt less attractive. Watch the USD/JPY.

5. China...
The 2nd largest economy is in major trouble. However, because China has authoritarian rule, they can print money at will. This is unlike the United States that has to deal with 2 houses of congress. With major deflation, China has even more leeway to print massive amounts of money to reignite their economy. I would expect some sort of economic stimulus package early this week as they try and stem the panic. US markets should like an epic stimulus package.

Bonus...#Bitcoin
Bitcoin continues to hold above the 25,000 level, its next major technical support. Rumors that something is coming with #Binance have been swelling. As a technician, just watch the 25k level. If it holds, price can retest 28k (resistance). If 25k breaks, 20k will be the next stop.

I continue to hold the view that the only way we see a break of double bottom on $BTC is if the US equity markets collapse 20%+ in the coming 6-12 months. I do think there is a real possibility of that.",Twitter Web App,Sun Aug 20 22:06:09 +0000 2023,,331,107,2141,24,401,user,False,True,228754,733
https://x.com/DivesTech/status/1693517553413378285,https://twitter.com/DivesTech/status/1693517553413378285,"This is one of the most important earnings weeks of the year with the ""Godfather of AI"" CEO Jensen Huang and Nvidia reporting its highly anticipated earnings on Wed after the bell.   We expect a bullish outlook from Nvidia that speaks to unprecedented AI demand in the field. 🐂🔥",Twitter for iPhone,Mon Aug 21 06:57:03 +0000 2023,,52,47,468,7,5,user,False,True,164022,336
https://x.com/Investingcom/status/1693337910408310896,https://twitter.com/Investingcom/status/1693337910408310896,*WILL NVIDIA BEAT OR MISS ON EARNINGS? $NVDA,Twitter Web App,Sun Aug 20 19:03:13 +0000 2023,False,40,65,254,6,3,user,False,True,1224243,293
https://x.com/gurgavin/status/1693334392440050047,https://twitter.com/gurgavin/status/1693334392440050047,"NVIDIA REPORTS EARNINGS ON WEDNESDAY AFTER CLOSE  $NVDA

EXPECTED NUMBERS

REVENUE -&gt; $11.04 BILLION ( UP 64% YoY )

EPS -&gt; $2.07 ( UP 690% YoY )

FREE CASH FLOW -&gt; $3.9 BILLION ( UP 370% YoY)",Twitter for iPhone,Sun Aug 20 18:49:14 +0000 2023,,143,107,1283,24,60,user,False,True,426989,596
https://x.com/NVIDIAGeForce/status/1693306588692615169,https://twitter.com/NVIDIAGeForce/status/1693306588692615169,"🔥 SUMMER OF RTX 🔥  

Want your chance to WIN this ASUS display 👀  

🟢Share a photo of your current setup
🟢Comment #BeyondFast",Twitter Web App,Sun Aug 20 16:58:45 +0000 2023,False,356,1400,2135,9,64,user,False,True,3026999,966
https://x.com/StockMKTNewz/status/1693273428638212215,https://twitter.com/StockMKTNewz/status/1693273428638212215,Merry Nvidia $NVDA earnings week to all that celebrate https://t.co/C5jKOaS0sO,Twitter for iPhone,Sun Aug 20 14:46:59 +0000 2023,False,66,41,650,6,11,user,False,True,555959,389
https://x.com/SethCL/status/1693256196210282968,https://twitter.com/SethCL/status/1693256196210282968,"Fundstrat's Tom Lee

Since 1990, when McClellan Oscillator crosses below -50, majority of market bottoms occur w/in 15 days.

""...anticipate bottom around Nvidia earnings/Jackson Hole...""

$SPX $SPY $QQQ $DIA $NVDA h/t @fundstrat https://t.co/bEXfIjJQrZ",Twitter Web App,Sun Aug 20 13:38:31 +0000 2023,False,93,28,330,10,72,user,False,True,50978,598
https://x.com/spectatorindex/status/1693033047686611215,https://twitter.com/spectatorindex/status/1693033047686611215,"Highest market capitalization

🇺🇸 Apple: $2.74 trillion
🇺🇸 Microsoft: $2.35 trillion
🇸🇦 Saudi Aramco: $2.26 trillion
🇺🇸 Alphabet: $1.62 trillion
🇺🇸 Amazon: $1.36 trillion
🇺🇸 NVIDIA: $1.06 trillion
🇺🇸 Berkshire Hathaway: $0.77 trillion
🇺🇸 Meta: $0.72 trillion
🇺🇸 Tesla: $0.68 trillion
🇺🇸 Eli Lilly: $0.51 trillion",TweetDeck Web App,Sat Aug 19 22:51:48 +0000 2023,,175,62,729,24,54,user,False,True,2923752,0
https://x.com/toritalkstwitch/status/1692974964993921045,https://twitter.com/toritalkstwitch/status/1692974964993921045,"💚GIVEAWAY TIME! thanks to NVIDIA💚

2 Winners!
Win a PNY GeForce RTX™ 4060 VERTO graphics card - featuring a compact design with dual fans that deliver excellent heat dissipation with maximized airflow!
 
💜Must be following me 
🔄RT this tweet(no QRTs)

Ends Aug 26th 2pm CDT https://t.co/MQMY4dU1ZK",Twitter Web App,Sat Aug 19 19:01:00 +0000 2023,False,276,24,211,1,1,user,False,False,2101,1297
https://x.com/PeterOvo5/status/1692711248205320703,https://twitter.com/PeterOvo5/status/1692711248205320703,"The modder who is modding DLSS 3+2 for Starfield received a review copy of the game. 

This means that DLSS 3+2 will likely be available for Starfield on launch day. 

Good news for Nvidia Graphic card users. https://t.co/sLQqDrHing",Twitter Web App,Sat Aug 19 01:33:05 +0000 2023,False,89,62,1320,17,30,user,False,False,12767,1908
https://x.com/JonErlichman/status/1692677286833586623,https://twitter.com/JonErlichman/status/1692677286833586623,"Investments from 20 years ago that are now worth $1 million:

$1,100 invested in Monster Beverage

$2,100 invested in Apple

$3,200 invested in Nvidia

$12,000 invested in Booking .com

$16,000 invested in Amazon

$20,000 invested in Broadcom

$20,000 invested in O’Reilly Auto",Twitter for iPhone,Fri Aug 18 23:18:08 +0000 2023,,105,26,510,3,58,user,False,True,429807,102
https://x.com/PMS_Jordan/status/1692643582094561376,https://twitter.com/PMS_Jordan/status/1692643582094561376,"AMD partnerships hurt the majority of PC gamers. It’s ridiculous they still actively block both DLSS and XeSS. 

Even “bad guy” Nvidia DOESN’T block devs from implementing competitors upscalers such as FSR or XeSS. #AMD #Starfield",Twitter for iPhone,Fri Aug 18 21:04:12 +0000 2023,,31,67,223,3,5,user,False,True,12361,923
https://x.com/Investingcom/status/1692613510713282596,https://twitter.com/Investingcom/status/1692613510713282596,*NVIDIA REPORTS Q2 RESULTS NEXT WEEK. HOW WILL $NVDA REACT? https://t.co/ks2rzPaYmQ,Twitter for Android,Fri Aug 18 19:04:42 +0000 2023,False,29,41,224,1,4,user,False,True,1224243,293
https://x.com/StockMKTNewz/status/1692597508394889485,https://twitter.com/StockMKTNewz/status/1692597508394889485,"Early look at the largest stocks that report earnings next week

Nvidia $NVDA
Intuit $INTU
Lowe's $LOW
RBC $RY
$TD
Medtronic $MDT
Analog Devices $ADI
NetEase $NTES
Workday $WDAY
Marvell $MRVL
Snowflake $SNOW
Baidu $BIDU
AutoDesk $ADSK
Dollar Tree $DLTR
$ULTA
Zoom $ZM",Twitter Web App,Fri Aug 18 18:01:07 +0000 2023,,35,8,200,2,7,user,False,True,555959,389
https://x.com/NVIDIAGeForce/status/1692570179505451473,https://twitter.com/NVIDIAGeForce/status/1692570179505451473,"⚠️ THIS IS NOT A DRILL  ⚠️

Up for grabs is the very first RTX 40 Series PC build from GeForce Garage.  

🟢 Tag someone who deserves this upgrade 
🟢 Comment #BeyondFast  

System Specs
GPU: GeForce RTX 4090 
Chassis: Cooler Master MasterFrame 700 Motherboard: EVGA Z690 Dark K|NGP|N 
CPU: Intel i9-12900k 
RAM: 32GB G.Skill Trident Z5  
Power: EVGA SuperNova 1200W 
Cooling: EK Water Blocks 
Cables: CableMod",Twitter Web App,Fri Aug 18 16:12:31 +0000 2023,False,1367,9824,6082,72,118,user,False,True,3026999,966
https://x.com/IGN/status/1692548434006294742,https://twitter.com/IGN/status/1692548434006294742,"Someone has gone through the preload files for the PC version of Starfield, noting that they did not find any signs of the game supporting Nvidia's DLSS technology. https://t.co/pwilIVaDlz https://t.co/Z5xv4V4Gjo",Sprout Social,Fri Aug 18 14:46:07 +0000 2023,False,36,215,734,31,12,user,False,True,10043426,1444
https://x.com/hitstreak/status/1692247204331938271,https://twitter.com/hitstreak/status/1692247204331938271,"Hey friends, it's not often we're hiring at NVIDIA GeForce, but we just opened a Social Media role. A link to the JD is in the reply. If you're a mutual, please feel free to reach out if you have any questions about the role or what it's like working at NVIDIA. 💚 https://t.co/ZMGcM5zLdo",Twitter Web App,Thu Aug 17 18:49:08 +0000 2023,False,19,4,39,1,2,user,False,False,19474,2032
https://x.com/Level_Photo/status/1692222255072227557,https://twitter.com/Level_Photo/status/1692222255072227557,"Blur or remove your background directly in OBS Studio with this plugin.

(Yes, I know Nvidia broadcast does it too, so happy that you own a 20+ series GPU, here's a cookie. Now let me show people alternatives, k bai luv u) https://t.co/1VhEryd9Pn",Twitter Web App,Thu Aug 17 17:10:00 +0000 2023,False,75,21,462,4,143,user,False,False,13941,775
https://x.com/NVIDIAGeForce/status/1692200049521103310,https://twitter.com/NVIDIAGeForce/status/1692200049521103310,"🔥 SUMMER OF RTX 🔥

Here's another chance for YOU to WIN 1 of 460 GeForce RTX 4060 Family GPUs...

All you have to do is:

🟢Tell us what game you played the most this Summer
🟢Comment #BeyondFast",Twitter Web App,Thu Aug 17 15:41:46 +0000 2023,False,1311,10681,6838,33,62,user,False,True,3026999,966
https://x.com/tomshardware/status/1692188359152619779,https://twitter.com/tomshardware/status/1692188359152619779,"Nvidia Makes 1,000% Profit on H100 GPUs: Report https://t.co/YXsU6niktI https://t.co/Za2T4ebmVN",SocialFlow,Thu Aug 17 14:55:18 +0000 2023,False,20,14,78,5,8,user,False,False,132577,323
https://x.com/3eyedpixel/status/1692116183120560307,https://twitter.com/3eyedpixel/status/1692116183120560307,"We need transfer deals like this for Tech guys. 🙏🙏🙏.

Headlines like: Microsoft wants to buy Femi from Nvidia in a $100m deal. He’s also going to get a transfer bonus of $50m, a penthouse and a Lamborghini.",Twitter for iPhone,Thu Aug 17 10:08:30 +0000 2023,,62,44,359,13,9,user,False,False,3616,2611
